Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Peru,PER,1982,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,169.91
Peru,PER,1981,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,173.246
Peru,PER,1980,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,176.582
Peru,PER,1979,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,179.918
Peru,PER,1978,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,183.253
Peru,PER,1977,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,186.589
Peru,PER,1976,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,192.356
Peru,PER,1975,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,198.124
Peru,PER,1974,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,203.891
Peru,PER,1973,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,209.658
Peru,PER,1972,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,215.426
Peru,PER,1971,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,223.403
Peru,PER,1970,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,231.381
Peru,PER,1969,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,239.359
Peru,PER,1968,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,247.337
Peru,PER,1967,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,255.314
Peru,PER,1966,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,260.138
Peru,PER,1965,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,264.962
Peru,PER,1964,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,269.786
Peru,PER,1963,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,274.61
Peru,PER,1962,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,279.433
Peru,PER,1961,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,285.333
Peru,PER,1960,"Mortality rate, adult, female (per 1,000 female adults)",SP.DYN.AMRT.FE,291.233
Peru,PER,2017,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,
Peru,PER,2016,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,151.637
Peru,PER,2015,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,153.397
Peru,PER,2014,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,155.156
Peru,PER,2013,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,156.916
Peru,PER,2012,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,158.675
Peru,PER,2011,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,160.768
Peru,PER,2010,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,162.861
Peru,PER,2009,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,164.953
Peru,PER,2008,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,167.046
Peru,PER,2007,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,169.139
Peru,PER,2006,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,171.594
Peru,PER,2005,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,174.049
Peru,PER,2004,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,176.504
Peru,PER,2003,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,178.959
Peru,PER,2002,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,181.414
Peru,PER,2001,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,183.855
Peru,PER,2000,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,186.297
Peru,PER,1999,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,188.739
Peru,PER,1998,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,191.181
Peru,PER,1997,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,193.623
Peru,PER,1996,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,196.656
Peru,PER,1995,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,199.689
Peru,PER,1994,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,202.723
Peru,PER,1993,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,205.756
Peru,PER,1992,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,208.789
Peru,PER,1991,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,211.592
Peru,PER,1990,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,214.396
Peru,PER,1989,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,217.199
Peru,PER,1988,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,220.003
Peru,PER,1987,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,222.806
Peru,PER,1986,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,225.91
Peru,PER,1985,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,229.013
Peru,PER,1984,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,232.116
Peru,PER,1983,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,235.219
Peru,PER,1982,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,238.323
Peru,PER,1981,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,241.573
Peru,PER,1980,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,244.824
Peru,PER,1979,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,248.074
Peru,PER,1978,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,251.325
Peru,PER,1977,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,254.575
Peru,PER,1976,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,259.947
Peru,PER,1975,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,265.318
Peru,PER,1974,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,270.69
Peru,PER,1973,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,276.061
Peru,PER,1972,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,281.433
Peru,PER,1971,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,289
Peru,PER,1970,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,296.568
Peru,PER,1969,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,304.135
Peru,PER,1968,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,311.703
Peru,PER,1967,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,319.27
Peru,PER,1966,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,323.796
Peru,PER,1965,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,328.321
Peru,PER,1964,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,332.846
Peru,PER,1963,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,337.371
Peru,PER,1962,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,341.897
Peru,PER,1961,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,347.367
Peru,PER,1960,"Mortality rate, adult, male (per 1,000 male adults)",SP.DYN.AMRT.MA,352.838
Peru,PER,2017,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2016,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.893389
Peru,PER,2015,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2014,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.840685
Peru,PER,2013,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2012,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.94
Peru,PER,2011,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2010,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.8
Peru,PER,2009,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2008,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2007,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,2.77
Peru,PER,2006,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2005,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2004,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2003,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2002,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2001,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2000,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1999,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1998,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1997,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1996,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1995,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1994,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1993,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1992,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1991,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1990,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1989,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1988,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1987,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1986,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1985,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1984,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1983,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1982,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1981,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1980,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1979,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1978,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1977,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1976,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1975,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1974,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1973,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1972,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1971,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1970,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1969,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1968,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1967,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1966,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1965,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1964,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1963,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1962,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1961,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,1960,Logistics performance index: Overall (1=low to 5=high),LP.LPI.OVRL.XQ,
Peru,PER,2017,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2016,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2015,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2014,Rail lines (total route-km),IS.RRS.TOTL.KM,2020
Peru,PER,2013,Rail lines (total route-km),IS.RRS.TOTL.KM,1929
Peru,PER,2012,Rail lines (total route-km),IS.RRS.TOTL.KM,1929
Peru,PER,2011,Rail lines (total route-km),IS.RRS.TOTL.KM,1929
Peru,PER,2010,Rail lines (total route-km),IS.RRS.TOTL.KM,2020
Peru,PER,2009,Rail lines (total route-km),IS.RRS.TOTL.KM,2020
Peru,PER,2008,Rail lines (total route-km),IS.RRS.TOTL.KM,2020
Peru,PER,2007,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2006,Rail lines (total route-km),IS.RRS.TOTL.KM,2177
Peru,PER,2005,Rail lines (total route-km),IS.RRS.TOTL.KM,2177
Peru,PER,2004,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2003,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2002,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2001,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2000,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1999,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1998,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1997,Rail lines (total route-km),IS.RRS.TOTL.KM,1691
Peru,PER,1996,Rail lines (total route-km),IS.RRS.TOTL.KM,1691.02
Peru,PER,1995,Rail lines (total route-km),IS.RRS.TOTL.KM,1609
Peru,PER,1994,Rail lines (total route-km),IS.RRS.TOTL.KM,1609.9
Peru,PER,1993,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1992,Rail lines (total route-km),IS.RRS.TOTL.KM,1611.1
Peru,PER,1991,Rail lines (total route-km),IS.RRS.TOTL.KM,1611.1
Peru,PER,1990,Rail lines (total route-km),IS.RRS.TOTL.KM,1611.1
Peru,PER,1989,Rail lines (total route-km),IS.RRS.TOTL.KM,1672.5
Peru,PER,1988,Rail lines (total route-km),IS.RRS.TOTL.KM,1672.5
Peru,PER,1987,Rail lines (total route-km),IS.RRS.TOTL.KM,1672.5
Peru,PER,1986,Rail lines (total route-km),IS.RRS.TOTL.KM,1672.5
Peru,PER,1985,Rail lines (total route-km),IS.RRS.TOTL.KM,1720
Peru,PER,1984,Rail lines (total route-km),IS.RRS.TOTL.KM,1888
Peru,PER,1983,Rail lines (total route-km),IS.RRS.TOTL.KM,1888
Peru,PER,1982,Rail lines (total route-km),IS.RRS.TOTL.KM,1888
Peru,PER,1981,Rail lines (total route-km),IS.RRS.TOTL.KM,1888
Peru,PER,1980,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1979,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1978,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1977,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1976,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1975,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1974,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1973,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1972,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1971,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1970,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1969,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1968,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1967,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1966,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1965,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1964,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1963,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1962,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1961,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,1960,Rail lines (total route-km),IS.RRS.TOTL.KM,
Peru,PER,2017,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,4.14693E+11
Peru,PER,2016,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.96823E+11
Peru,PER,2015,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.79802E+11
Peru,PER,2014,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.59755E+11
Peru,PER,2013,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.44007E+11
Peru,PER,2012,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,3.15304E+11
Peru,PER,2011,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.87672E+11
Peru,PER,2010,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.65497E+11
Peru,PER,2009,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.45059E+11
Peru,PER,2008,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.38858E+11
Peru,PER,2007,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,2.12741E+11
Peru,PER,2006,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.90234E+11
Peru,PER,2005,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.75124E+11
Peru,PER,2004,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.61605E+11
Peru,PER,2003,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.52817E+11
Peru,PER,2002,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.45317E+11
Peru,PER,2001,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.36476E+11
Peru,PER,2000,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.31792E+11
Peru,PER,1999,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.26135E+11
Peru,PER,1998,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.22462E+11
Peru,PER,1997,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.20424E+11
Peru,PER,1996,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.10849E+11
Peru,PER,1995,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,1.04561E+11
Peru,PER,1994,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,95681358866
Peru,PER,1993,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,83053975910
Peru,PER,1992,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,77760213918
Peru,PER,1991,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,76411846851
Peru,PER,1990,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,70376500603
Peru,PER,1989,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1988,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1987,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1986,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1985,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1984,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1983,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1982,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1981,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1980,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1979,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1978,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1977,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1976,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1975,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1974,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1973,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1972,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1971,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1970,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1969,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1968,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1967,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1966,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1965,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1964,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1963,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1962,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1961,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,1960,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,
Peru,PER,2017,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13434.1256
Peru,PER,2016,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,13030.0139
Peru,PER,2015,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12533.49118
Peru,PER,2014,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,12164.9573
Peru,PER,2013,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11828.80684
Peru,PER,2012,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,11145.5119
Peru,PER,2011,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,10449.09326
Peru,PER,2010,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9755.149148
Peru,PER,2009,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,9010.325505
Peru,PER,2008,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8956.515287
Peru,PER,2007,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,8148.92185
Peru,PER,2006,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,7404.295238
Peru,PER,2005,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6762.772656
Peru,PER,2004,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,6240.731544
Peru,PER,2003,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5858.862946
Peru,PER,2002,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5584.343153
Peru,PER,2001,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5283.029045
Peru,PER,2000,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5202.233095
Peru,PER,1999,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,5021.549362
Peru,PER,1998,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4942.929659
Peru,PER,1997,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4982.705616
Peru,PER,1996,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4673.595535
Peru,PER,1995,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4539.560345
Peru,PER,1994,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,4213.496468
Peru,PER,1993,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3742.489113
Peru,PER,1992,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3541.696649
Peru,PER,1991,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3552.502515
Peru,PER,1990,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,3433.763634
Peru,PER,1989,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1988,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1987,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1986,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1985,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1984,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1983,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1982,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1981,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1980,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1979,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
Peru,PER,1978,"GDP per capita, PPP (current international $)",NY.GDP.PCAP.PP.CD,
